country,lead_time_group,n_obs,variable,rmse
Luxembourg,13-18h,928,apparent_temperature,1.3506703316603894
Luxembourg,13-18h,928,precipitation,0.20091386042367718
Luxembourg,13-18h,928,rain,0.20043057100428432
Luxembourg,13-18h,928,showers,0.006565321642986129
Luxembourg,13-18h,928,snowfall,0.005628590807898424
Luxembourg,13-18h,928,snow_depth,0.0010380684981717496
Luxembourg,13-18h,928,weather_code,19.19478197772545
Luxembourg,13-18h,928,pressure_msl,0.5290687980815437
Luxembourg,13-18h,928,surface_pressure,0.46337870860259356
Luxembourg,13-18h,928,cloud_cover,41.61810676069765
Luxembourg,13-18h,928,wind_speed_10m,3.0517589614221974
Luxembourg,13-18h,928,wind_gusts_10m,5.349802606735549
Luxembourg,19-24h,272,temperature_2m,1.167261752992875
Luxembourg,19-24h,272,relative_humidity_2m,15.869411939139953
Luxembourg,19-24h,272,dew_point_2m,7.578821109629433
Luxembourg,19-24h,272,apparent_temperature,1.2553122414480835
Luxembourg,19-24h,272,precipitation,0.1536324873731809
Luxembourg,19-24h,272,rain,0.1536324873731809
Luxembourg,19-24h,272,showers,0
Luxembourg,19-24h,272,snowfall,0
Luxembourg,19-24h,272,snow_depth,0.0014852213144650114
Luxembourg,19-24h,272,weather_code,18.708286933869708
Luxembourg,19-24h,272,pressure_msl,0.5206048518451434
Luxembourg,19-24h,272,surface_pressure,0.4673139768305398
Luxembourg,19-24h,272,cloud_cover,43.610829065321674
Luxembourg,19-24h,272,wind_speed_10m,3.1973794416862145
Luxembourg,19-24h,272,wind_gusts_10m,5.565472602943765
Luxembourg,7-12h,1464,temperature_2m,1.1973331020969264
Luxembourg,7-12h,1464,relative_humidity_2m,13.12752707912327
Luxembourg,7-12h,1464,dew_point_2m,6.580065938846118
Luxembourg,7-12h,1464,apparent_temperature,1.3042647573928574
Luxembourg,7-12h,1464,precipitation,0.18620454115713986
Luxembourg,7-12h,1464,rain,0.17775927727052027
Luxembourg,7-12h,1464,showers,0.013326500981701857
Luxembourg,7-12h,1464,snowfall,0.033931786280987024
Luxembourg,7-12h,1464,snow_depth,0.0016110954085033406
Luxembourg,7-12h,1464,weather_code,20.427500749853024
Luxembourg,7-12h,1464,pressure_msl,0.5020177864612972
Luxembourg,7-12h,1464,surface_pressure,0.4308144529796761
Luxembourg,7-12h,1464,cloud_cover,41.77913237059076
Luxembourg,7-12h,1464,wind_speed_10m,3.06493699736458
Luxembourg,7-12h,1464,wind_gusts_10m,5.4193730103340005
Malaysia,0h,372,temperature_2m,1.5043127963449991
Malaysia,0h,372,relative_humidity_2m,8.090217111006712
Malaysia,0h,372,dew_point_2m,1.4827502780632935
Malaysia,0h,372,apparent_temperature,2.013142303833455
Malaysia,0h,372,precipitation,1.6470403563616378
Malaysia,0h,372,rain,1.3559109940021559
Malaysia,0h,372,showers,1.4157144174684233
Malaysia,0h,372,snowfall,0
Malaysia,0h,372,snow_depth,0
Malaysia,0h,372,weather_code,42.791002470999885
Malaysia,0h,372,pressure_msl,0.5392647324022761
Malaysia,0h,372,surface_pressure,0.5360649134179977
Malaysia,0h,372,cloud_cover,16.785650553854893
Malaysia,0h,372,wind_speed_10m,3.6313968401639456
Malaysia,0h,372,wind_gusts_10m,7.550105033806178
Malaysia,1-6h,2036,temperature_2m,1.558987505794066
Malaysia,1-6h,2036,relative_humidity_2m,8.040540696711965
Malaysia,1-6h,2036,dew_point_2m,1.4715574524811625
Malaysia,1-6h,2036,apparent_temperature,1.9654456045287778
Malaysia,1-6h,2036,precipitation,1.7051781763107927
Malaysia,1-6h,2036,rain,1.690932712473784
Malaysia,1-6h,2036,showers,1.0157647346067529
Malaysia,1-6h,2036,snowfall,0
Malaysia,1-6h,2036,snow_depth,0
Malaysia,1-6h,2036,weather_code,42.146192849523594
Malaysia,1-6h,2036,pressure_msl,0.522640642937664
Malaysia,1-6h,2036,surface_pressure,0.5148769093939937
Malaysia,1-6h,2036,cloud_cover,16.312306875461058
Malaysia,1-6h,2036,wind_speed_10m,3.6262278592540023
Malaysia,1-6h,2036,wind_gusts_10m,7.712783764557464
Malaysia,13-18h,928,temperature_2m,1.2302929283935482
Malaysia,13-18h,928,relative_humidity_2m,5.350636442968966
Malaysia,13-18h,928,dew_point_2m,1.0383694943980932
Malaysia,13-18h,928,apparent_temperature,1.934069543734144
Malaysia,13-18h,928,precipitation,1.2380985142687486
Malaysia,13-18h,928,rain,1.2767904939798234
Malaysia,13-18h,928,showers,0.3831865036137418
Malaysia,13-18h,928,snowfall,0
Malaysia,13-18h,928,snow_depth,0
Malaysia,13-18h,928,weather_code,35.28984053275937
Malaysia,13-18h,928,pressure_msl,0.493404778920992
Malaysia,13-18h,928,surface_pressure,0.4935139658436856
Malaysia,13-18h,928,cloud_cover,21.38219530034437
Malaysia,13-18h,928,wind_speed_10m,3.026787730501966
Malaysia,13-18h,928,wind_gusts_10m,7.306762042910946
Malaysia,19-24h,272,temperature_2m,1.303191783096184
Malaysia,19-24h,272,relative_humidity_2m,4.452362228274414
Malaysia,19-24h,272,dew_point_2m,1.1253757542417973
Malaysia,19-24h,272,apparent_temperature,2.0716929706657505
Malaysia,19-24h,272,precipitation,0.9328955555940112
Malaysia,19-24h,272,rain,0.9550177084899587
Malaysia,19-24h,272,showers,0.2662373995913731
Malaysia,19-24h,272,snowfall,0
Malaysia,19-24h,272,snow_depth,0
Malaysia,19-24h,272,weather_code,33.19129049473495
Malaysia,19-24h,272,pressure_msl,0.5333026951984071
Malaysia,19-24h,272,surface_pressure,0.5328889079679716
Malaysia,19-24h,272,cloud_cover,26.509987019323603
Malaysia,19-24h,272,wind_speed_10m,2.6766830878796948
Malaysia,19-24h,272,wind_gusts_10m,6.359146955370665
Malaysia,7-12h,1460,temperature_2m,1.3876411442464076
Malaysia,7-12h,1460,relative_humidity_2m,6.693075546710391
Malaysia,7-12h,1460,dew_point_2m,1.1077807013086032
Malaysia,7-12h,1460,apparent_temperature,1.8816780619349112
Malaysia,7-12h,1460,precipitation,1.3104532312268442
Malaysia,7-12h,1460,rain,1.4023610228311982
Malaysia,7-12h,1460,showers,0.7026271639403427
Malaysia,7-12h,1460,snowfall,0
Malaysia,7-12h,1460,snow_depth,0
Malaysia,7-12h,1460,weather_code,39.185299172430426
Malaysia,7-12h,1460,pressure_msl,0.4731850690681609
Malaysia,7-12h,1460,surface_pressure,0.47095065617105136
Malaysia,7-12h,1460,cloud_cover,19.040907656505286
Malaysia,7-12h,1460,wind_speed_10m,3.5484223776014905
Malaysia,7-12h,1460,wind_gusts_10m,7.867449848793933
Malta,0h,372,temperature_2m,0.8726427541348671
Malta,0h,372,relative_humidity_2m,7.516648189186454
Malta,0h,372,dew_point_2m,1.1153137366601362
Malta,0h,372,apparent_temperature,1.0463197151141517
Malta,0h,372,precipitation,0.2515543080379923
Malta,0h,372,rain,0.24483920551892785
Malta,0h,372,showers,0.11144215916209484
Malta,0h,372,snowfall,0
Malta,0h,372,snow_depth,0
Malta,0h,372,weather_code,19.970812034900668
Malta,0h,372,pressure_msl,0.38667315530335783
Malta,0h,372,surface_pressure,0.3881995939348525
Malta,0h,372,cloud_cover,31.2814143177771
Malta,0h,372,wind_speed_10m,5.923717591810643
Malta,0h,372,wind_gusts_10m,8.525884055318322
Malta,1-6h,2036,temperature_2m,0.7862584546851313
Malta,1-6h,2036,relative_humidity_2m,7.193508315561405
Malta,1-6h,2036,dew_point_2m,1.0875117143645658
Malta,1-6h,2036,apparent_temperature,0.9969747953848248
Malta,1-6h,2036,precipitation,0.23753812639895047
Malta,1-6h,2036,rain,0.24176008175799132
Malta,1-6h,2036,showers,0.10204201915814061
Malta,1-6h,2036,snowfall,0
Malta,1-6h,2036,snow_depth,0
Malta,1-6h,2036,weather_code,20.241493884004427
Malta,1-6h,2036,pressure_msl,0.40126274162854264
Malta,1-6h,2036,surface_pressure,0.3992625815642233
Malta,1-6h,2036,cloud_cover,31.798095234004276
Malta,1-6h,2036,wind_speed_10m,5.688502173196361
Malta,1-6h,2036,wind_gusts_10m,8.327591604140048
Malta,13-18h,928,temperature_2m,0.8328648108207287
Malta,13-18h,928,relative_humidity_2m,6.9802677549671746
Malta,13-18h,928,dew_point_2m,1.108839872149701
Malta,13-18h,928,apparent_temperature,1.0412608404866837
Malta,13-18h,928,precipitation,0.24831327543774354
Malta,13-18h,928,rain,0.25180383717051075
Malta,13-18h,928,showers,0.05211062503347384
Malta,13-18h,928,snowfall,0
Malta,13-18h,928,snow_depth,0
Malta,13-18h,928,weather_code,18.32818632034014
Malta,13-18h,928,pressure_msl,0.4428308231492425
Malta,13-18h,928,surface_pressure,0.4411730053954542
Malta,13-18h,928,cloud_cover,33.267528436537965
Malta,13-18h,928,wind_speed_10m,6.172352147640537
Malta,13-18h,928,wind_gusts_10m,8.504702046312483
Malta,19-24h,272,temperature_2m,0.9325802283733777
Malta,19-24h,272,relative_humidity_2m,7.31235859591788
Malta,19-24h,272,dew_point_2m,1.0465981306398477
Malta,19-24h,272,apparent_temperature,1.0478268828726376
Malta,19-24h,272,precipitation,0.37719943234939507
Malta,19-24h,272,rain,0.3849178674806904
Malta,19-24h,272,showers,0.0641688947919748
Malta,19-24h,272,snowfall,0
Malta,19-24h,272,snow_depth,0
Malta,19-24h,272,weather_code,18.431510742076846
Malta,19-24h,272,pressure_msl,0.41894475278053966
Malta,19-24h,272,surface_pressure,0.42148197923936276
Malta,19-24h,272,cloud_cover,32.05854020382088
Malta,19-24h,272,wind_speed_10m,6.297723678394581
Malta,19-24h,272,wind_gusts_10m,9.306745656021892
Malta,7-12h,1456,temperature_2m,0.7110200071372469
Malta,7-12h,1456,relative_humidity_2m,6.370756506219529
Malta,7-12h,1456,dew_point_2m,1.0463043282204023
Malta,7-12h,1456,apparent_temperature,1.007717473052098
Malta,7-12h,1456,precipitation,0.2787826756091207
Malta,7-12h,1456,rain,0.28492335580172906
Malta,7-12h,1456,showers,0.16086988804347718
Malta,7-12h,1456,snowfall,0
Malta,7-12h,1456,snow_depth,0
Malta,7-12h,1456,weather_code,20.564058317985157
Malta,7-12h,1456,pressure_msl,0.401627868872347
Malta,7-12h,1456,surface_pressure,0.3985033814849553
Malta,7-12h,1456,cloud_cover,31.43550435520216
Malta,7-12h,1456,wind_speed_10m,5.512990403294131
Malta,7-12h,1456,wind_gusts_10m,8.070002791507886
Mexico,0h,372,temperature_2m,1.8558248897741878
Mexico,0h,372,relative_humidity_2m,10.958131463041056
Mexico,0h,372,dew_point_2m,2.4632459570983345
Mexico,0h,372,apparent_temperature,2.2337826542071095
Mexico,0h,372,precipitation,0.18851428170990692
Mexico,0h,372,rain,0.10472698761772856
Mexico,0h,372,showers,0.1791557260975724
Mexico,0h,372,snowfall,0
Mexico,0h,372,snow_depth,0
Mexico,0h,372,weather_code,19.643188099432265
Mexico,0h,372,pressure_msl,1.1636982204966633
Mexico,0h,372,surface_pressure,1.3263864728158243
Mexico,0h,372,cloud_cover,41.25360850948391
Mexico,0h,372,wind_speed_10m,4.381271234973772
Mexico,0h,372,wind_gusts_10m,7.171617444774474
Mexico,1-6h,2036,temperature_2m,1.8147967461571215
Mexico,1-6h,2036,relative_humidity_2m,10.421565972928171
Mexico,1-6h,2036,dew_point_2m,2.554729040722865
Mexico,1-6h,2036,apparent_temperature,2.2264550660411264
Mexico,1-6h,2036,precipitation,0.14827097796825273
Mexico,1-6h,2036,rain,0.04563457827978765
Mexico,1-6h,2036,showers,0.14266616479601302
Mexico,1-6h,2036,snowfall,0
Mexico,1-6h,2036,snow_depth,0
Mexico,1-6h,2036,weather_code,15.20223848680921
Mexico,1-6h,2036,pressure_msl,1.0009474882646272
Mexico,1-6h,2036,surface_pressure,1.2952118258687777
Mexico,1-6h,2036,cloud_cover,40.67106538955446
Mexico,1-6h,2036,wind_speed_10m,4.067286472998689
Mexico,1-6h,2036,wind_gusts_10m,6.721834930508625
Mexico,13-18h,928,temperature_2m,1.2606614301148862
Mexico,13-18h,928,relative_humidity_2m,7.889457172883228
Mexico,13-18h,928,dew_point_2m,2.1975593829017024
Mexico,13-18h,928,apparent_temperature,1.7515633411130282
Mexico,13-18h,928,precipitation,0.057423112011658235
Mexico,13-18h,928,rain,0.03595974761140382
Mexico,13-18h,928,showers,0.04330127018922193
Mexico,13-18h,928,snowfall,0
Mexico,13-18h,928,snow_depth,0
Mexico,13-18h,928,weather_code,13.069030911491382
Mexico,13-18h,928,pressure_msl,1.0692508656966808
Mexico,13-18h,928,surface_pressure,0.4065731473399734
Mexico,13-18h,928,cloud_cover,38.7229327045535
Mexico,13-18h,928,wind_speed_10m,5.208526663078533
Mexico,13-18h,928,wind_gusts_10m,7.528312937813835
Mexico,19-24h,272,temperature_2m,1.3014980056932586
Mexico,19-24h,272,relative_humidity_2m,7.757349456369443
Mexico,19-24h,272,dew_point_2m,2.5865887142084625
Mexico,19-24h,272,apparent_temperature,1.6182097951676322
Mexico,19-24h,272,precipitation,0.09393364366277243
Mexico,19-24h,272,rain,0.048507125007266595
Mexico,19-24h,272,showers,0.08269362305593853
Mexico,19-24h,272,snowfall,0
Mexico,19-24h,272,snow_depth,0
Mexico,19-24h,272,weather_code,20.793275213819662
Mexico,19-24h,272,pressure_msl,1.2636024598229436
Mexico,19-24h,272,surface_pressure,0.42908932293733315
Mexico,19-24h,272,cloud_cover,40.02572702062277
Mexico,19-24h,272,wind_speed_10m,5.091450446293161
Mexico,19-24h,272,wind_gusts_10m,9.272694734922466
Mexico,7-12h,1446,temperature_2m,1.4881784051053333
Mexico,7-12h,1446,relative_humidity_2m,10.73031666412086
Mexico,7-12h,1446,dew_point_2m,2.6035697379481912
Mexico,7-12h,1446,apparent_temperature,1.916522034352969
Mexico,7-12h,1446,precipitation,0.051532530112066474
Mexico,7-12h,1446,rain,0.03408556477661884
Mexico,7-12h,1446,showers,0.038289860489702565
Mexico,7-12h,1446,snowfall,0
Mexico,7-12h,1446,snow_depth,0
Mexico,7-12h,1446,weather_code,13.97993028949114
Mexico,7-12h,1446,pressure_msl,1.1438995690472094
Mexico,7-12h,1446,surface_pressure,1.1051682935748295
Mexico,7-12h,1446,cloud_cover,39.46907327902241
Mexico,7-12h,1446,wind_speed_10m,4.118510654815799
Mexico,7-12h,1446,wind_gusts_10m,6.221763880240563
Moldova,0h,372,temperature_2m,0.8088223218897317
Moldova,0h,372,relative_humidity_2m,4.988696901415594
Moldova,0h,372,dew_point_2m,0.9212252243498843
Moldova,0h,372,apparent_temperature,1.142295368841798
Moldova,0h,372,precipitation,0.18139246347754256
Moldova,0h,372,rain,0.15657627225176254
Moldova,0h,372,showers,0.0421211769587116
Moldova,0h,372,snowfall,0.014517323726225955
Moldova,0h,372,snow_depth,0.003279129178919765
Moldova,0h,372,weather_code,24.194663056759182
Moldova,0h,372,pressure_msl,0.3995965707495984
Moldova,0h,372,surface_pressure,0.3921953649663315
Moldova,0h,372,cloud_cover,22.919330245989546
Moldova,0h,372,wind_speed_10m,3.764663088782715
Moldova,0h,372,wind_gusts_10m,5.8192672191386725
Moldova,1-6h,2036,temperature_2m,0.9126269860776046
Moldova,1-6h,2036,relative_humidity_2m,5.599782482444083
Moldova,1-6h,2036,dew_point_2m,1.0450463183350387
Moldova,1-6h,2036,apparent_temperature,1.2318465701925254
Moldova,1-6h,2036,precipitation,0.1461355508223286
Moldova,1-6h,2036,rain,0.13726202839852902
Moldova,1-6h,2036,showers,0.030708720915646245
Moldova,1-6h,2036,snowfall,0.03723234540294665
Moldova,1-6h,2036,snow_depth,0.0034190038646257958
Moldova,1-6h,2036,weather_code,22.64442839915722
Moldova,1-6h,2036,pressure_msl,0.4334831739324052
Moldova,1-6h,2036,surface_pressure,0.420029000776286
Moldova,1-6h,2036,cloud_cover,24.707025956813343
Moldova,1-6h,2036,wind_speed_10m,3.7385686932652797
Moldova,1-6h,2036,wind_gusts_10m,5.820860460700544
Moldova,13-18h,928,temperature_2m,1.035834246492602
Moldova,13-18h,928,relative_humidity_2m,6.542796776239685
Moldova,13-18h,928,dew_point_2m,1.2396207011657319
Moldova,13-18h,928,apparent_temperature,1.3876378465231656
Moldova,13-18h,928,precipitation,0.14413834350708182
Moldova,13-18h,928,rain,0.11971589932721609
Moldova,13-18h,928,showers,0.04404151646360276
Moldova,13-18h,928,snowfall,0.012585911663991334
Moldova,13-18h,928,snow_depth,0.0036258173870367394
Moldova,13-18h,928,weather_code,22.297121740956488
Moldova,13-18h,928,pressure_msl,0.6414221806213897
Moldova,13-18h,928,surface_pressure,0.6170878493319281
Moldova,13-18h,928,cloud_cover,28.154400342054696
Moldova,13-18h,928,wind_speed_10m,4.147293467244424
Moldova,13-18h,928,wind_gusts_10m,6.316760682283395
Moldova,19-24h,272,temperature_2m,1.1497761930556951
Moldova,19-24h,272,relative_humidity_2m,6.759524870180465
Moldova,19-24h,272,dew_point_2m,1.242832391330857
Moldova,19-24h,272,apparent_temperature,1.412158339730566
Moldova,19-24h,272,precipitation,0.05815799980377997
Moldova,19-24h,272,rain,0.04774318553161155
Moldova,19-24h,272,showers,0.03535533905932738
Moldova,19-24h,272,snowfall,0.008488746876271654
Moldova,19-24h,272,snow_depth,0.0035355339059327372
Moldova,19-24h,272,weather_code,24.984995497297973
Moldova,19-24h,272,pressure_msl,0.6777449633114929
Moldova,19-24h,272,surface_pressure,0.6460854978934562
Moldova,19-24h,272,cloud_cover,24.813865905506756
Moldova,19-24h,272,wind_speed_10m,4.183159515176508
Moldova,19-24h,272,wind_gusts_10m,6.513588737039983
Moldova,7-12h,1442,temperature_2m,1.004338715375002
Moldova,7-12h,1442,relative_humidity_2m,6.717707983738577
Moldova,7-12h,1442,dew_point_2m,1.268453250108774
Moldova,7-12h,1442,apparent_temperature,1.3120745132928742
Moldova,7-12h,1442,precipitation,0.13013382634832296
Moldova,7-12h,1442,rain,0.12803865574415857
Moldova,7-12h,1442,showers,0.056847363581663604
Moldova,7-12h,1442,snowfall,0.010427744918134021
Moldova,7-12h,1442,snow_depth,0.0032252471440314795
Moldova,7-12h,1442,weather_code,22.18151071220642
Moldova,7-12h,1442,pressure_msl,0.567667930514182
Moldova,7-12h,1442,surface_pressure,0.547671910451794
Moldova,7-12h,1442,cloud_cover,27.49850582247685
Moldova,7-12h,1442,wind_speed_10m,3.605091560487846
Moldova,7-12h,1442,wind_gusts_10m,5.77450395945908
Morocco,0h,372,temperature_2m,0.8143207473532112
Morocco,0h,372,relative_humidity_2m,6.953377766639131
Morocco,0h,372,dew_point_2m,1.3841071808830567
Morocco,0h,372,apparent_temperature,1.0383247466808698
Morocco,0h,372,precipitation,0.7721287429560726
Morocco,0h,372,rain,0.8807377161965887
Morocco,0h,372,showers,0.5144680936217899
Morocco,0h,372,snowfall,0
Morocco,0h,372,snow_depth,0
Morocco,0h,372,weather_code,24.593906055235784
Morocco,0h,372,pressure_msl,0.467491590402194
Morocco,0h,372,surface_pressure,0.45537412245081277
Morocco,0h,372,cloud_cover,30.98542841713744
Morocco,0h,372,wind_speed_10m,4.39199540709163
Morocco,0h,372,wind_gusts_10m,5.608653068902714
Morocco,1-6h,2036,temperature_2m,0.875838077453524
Morocco,1-6h,2036,relative_humidity_2m,7.70534221334487
Morocco,1-6h,2036,dew_point_2m,1.6051794849118666
Morocco,1-6h,2036,apparent_temperature,1.0684114127782487
Morocco,1-6h,2036,precipitation,0.49128955046576817
Morocco,1-6h,2036,rain,0.5957610575734382
Morocco,1-6h,2036,showers,0.42099843902104106
Morocco,1-6h,2036,snowfall,0
Morocco,1-6h,2036,snow_depth,0
Morocco,1-6h,2036,weather_code,23.77452203176543
Morocco,1-6h,2036,pressure_msl,0.46343723069865944
Morocco,1-6h,2036,surface_pressure,0.4473014480880768
Morocco,1-6h,2036,cloud_cover,31.15645921609332
Morocco,1-6h,2036,wind_speed_10m,4.210145385260403
Morocco,1-6h,2036,wind_gusts_10m,6.073219742061327
Morocco,13-18h,928,temperature_2m,0.9848748388886083
Morocco,13-18h,928,relative_humidity_2m,8.076146230166618
Morocco,13-18h,928,dew_point_2m,1.447158333210057
Morocco,13-18h,928,apparent_temperature,0.9698582370635411
Morocco,13-18h,928,precipitation,0.5365117217603049
Morocco,13-18h,928,rain,0.6016142079210013
Morocco,13-18h,928,showers,0.4372967508178652
Morocco,13-18h,928,snowfall,0
Morocco,13-18h,928,snow_depth,0
Morocco,13-18h,928,weather_code,24.696083732530102
Morocco,13-18h,928,pressure_msl,0.5641594296552781
Morocco,13-18h,928,surface_pressure,0.540274515153306
Morocco,13-18h,928,cloud_cover,29.26465886732134
Morocco,13-18h,928,wind_speed_10m,4.91467059618094
Morocco,13-18h,928,wind_gusts_10m,7.585191448496526
Morocco,19-24h,272,temperature_2m,1.162622542560821
Morocco,19-24h,272,relative_humidity_2m,7.370948538210071
Morocco,19-24h,272,dew_point_2m,1.2493527736156735
Morocco,19-24h,272,apparent_temperature,1.1628754928042409
Morocco,19-24h,272,precipitation,0.49467755392067386
Morocco,19-24h,272,rain,0.6759524870180466
Morocco,19-24h,272,showers,0.3296611450993812
Morocco,19-24h,272,snowfall,0
Morocco,19-24h,272,snow_depth,0
Morocco,19-24h,272,weather_code,23.92605028735293
Morocco,19-24h,272,pressure_msl,0.47881594154994106
Morocco,19-24h,272,surface_pressure,0.4738763800079221
Morocco,19-24h,272,cloud_cover,28.322979653818
Morocco,19-24h,272,wind_speed_10m,4.465035735315794
Morocco,19-24h,272,wind_gusts_10m,6.089775664756364
Morocco,7-12h,1440,temperature_2m,0.9203411203340737
Morocco,7-12h,1440,relative_humidity_2m,8.720983634634086
Morocco,7-12h,1440,dew_point_2m,1.9270804054031812
Morocco,7-12h,1440,apparent_temperature,1.148295838768622
Morocco,7-12h,1440,precipitation,0.5676706791793988
Morocco,7-12h,1440,rain,0.6680298562855472
