country,city,lead_time_group,n_obs,variable,rmse
Australia,brisbane,7-12h,1478,wind_speed_10m,3.3909854228563643
Australia,brisbane,7-12h,1478,wind_gusts_10m,6.690012348514365
Australia,canberra,0h,372,temperature_2m,1.8348478592697182
Australia,canberra,0h,372,relative_humidity_2m,7.855208531622112
Australia,canberra,0h,372,dew_point_2m,1.833396870844255
Australia,canberra,0h,372,apparent_temperature,1.8929410467448828
Australia,canberra,0h,372,precipitation,0.7015344165715668
Australia,canberra,0h,372,rain,0.697499373723078
Australia,canberra,0h,372,showers,0.12868232118261713
Australia,canberra,0h,372,snowfall,0
Australia,canberra,0h,372,snow_depth,0
Australia,canberra,0h,372,weather_code,17.024650060351295
Australia,canberra,0h,372,pressure_msl,0.7004990540544535
Australia,canberra,0h,372,surface_pressure,0.47896618059163204
Australia,canberra,0h,372,cloud_cover,34.73610188540948
Australia,canberra,0h,372,wind_speed_10m,4.251015059048611
Australia,canberra,0h,372,wind_gusts_10m,7.833694798340588
Australia,canberra,1-6h,2088,temperature_2m,1.8193063180583975
Australia,canberra,1-6h,2088,relative_humidity_2m,8.783583607854403
Australia,canberra,1-6h,2088,dew_point_2m,1.963595888226632
Australia,canberra,1-6h,2088,apparent_temperature,1.8651009443370752
Australia,canberra,1-6h,2088,precipitation,0.33825391174716746
Australia,canberra,1-6h,2088,rain,0.3651352554729166
Australia,canberra,1-6h,2088,showers,0.15778034102931096
Australia,canberra,1-6h,2088,snowfall,0
Australia,canberra,1-6h,2088,snow_depth,0
Australia,canberra,1-6h,2088,weather_code,15.422373904760496
Australia,canberra,1-6h,2088,pressure_msl,0.7271750304460527
Australia,canberra,1-6h,2088,surface_pressure,0.5038168492860496
Australia,canberra,1-6h,2088,cloud_cover,31.322479166717077
Australia,canberra,1-6h,2088,wind_speed_10m,4.407392127322536
Australia,canberra,1-6h,2088,wind_gusts_10m,8.404306390201583
Australia,canberra,13-18h,948,temperature_2m,2.015352467837885
Australia,canberra,13-18h,948,relative_humidity_2m,8.457887737426109
Australia,canberra,13-18h,948,dew_point_2m,1.9283308625886313
Australia,canberra,13-18h,948,apparent_temperature,2.2052679544796483
Australia,canberra,13-18h,948,precipitation,0.361723488118397
Australia,canberra,13-18h,948,rain,0.3757692531934586
Australia,canberra,13-18h,948,showers,0.12909944487358055
Australia,canberra,13-18h,948,snowfall,0
Australia,canberra,13-18h,948,snow_depth,0
Australia,canberra,13-18h,948,weather_code,15.120891184416694
Australia,canberra,13-18h,948,pressure_msl,0.738612566374789
Australia,canberra,13-18h,948,surface_pressure,0.5125842526197573
Australia,canberra,13-18h,948,cloud_cover,34.51077615594984
Australia,canberra,13-18h,948,wind_speed_10m,3.081481368783582
Australia,canberra,13-18h,948,wind_gusts_10m,6.944145760102732
Australia,canberra,19-24h,352,temperature_2m,1.8475721169342016
Australia,canberra,19-24h,352,relative_humidity_2m,9.717895862788405
Australia,canberra,19-24h,352,dew_point_2m,2.215787875472494
Australia,canberra,19-24h,352,apparent_temperature,1.8665871871607624
Australia,canberra,19-24h,352,precipitation,0.4921543549445733
Australia,canberra,19-24h,352,rain,0.3435278207603623
Australia,canberra,19-24h,352,showers,0.36236282671076814
Australia,canberra,19-24h,352,snowfall,0
Australia,canberra,19-24h,352,snow_depth,0
Australia,canberra,19-24h,352,weather_code,18.048703050861626
Australia,canberra,19-24h,352,pressure_msl,0.6256360399988594
Australia,canberra,19-24h,352,surface_pressure,0.5741099831280417
Australia,canberra,19-24h,352,cloud_cover,39.11506917242556
Australia,canberra,19-24h,352,wind_speed_10m,3.580185368486843
Australia,canberra,19-24h,352,wind_gusts_10m,7.06882962538547
Australia,canberra,7-12h,1478,temperature_2m,2.00010825146824
Australia,canberra,7-12h,1478,relative_humidity_2m,10.015617034099712
Australia,canberra,7-12h,1478,dew_point_2m,2.004187092031251
Australia,canberra,7-12h,1478,apparent_temperature,2.096014001750586
Australia,canberra,7-12h,1478,precipitation,0.40264685837283043
Australia,canberra,7-12h,1478,rain,0.3791058492368261
Australia,canberra,7-12h,1478,showers,0.2296081264798835
Australia,canberra,7-12h,1478,snowfall,0
Australia,canberra,7-12h,1478,snow_depth,0
Australia,canberra,7-12h,1478,weather_code,15.910949753450721
Australia,canberra,7-12h,1478,pressure_msl,0.7307104445135869
Australia,canberra,7-12h,1478,surface_pressure,0.5591047357589072
Australia,canberra,7-12h,1478,cloud_cover,33.23341813883727
Australia,canberra,7-12h,1478,wind_speed_10m,3.7095896646905424
Australia,canberra,7-12h,1478,wind_gusts_10m,8.530478668036084
Australia,melbourne,0h,372,temperature_2m,1.4213426939916496
Australia,melbourne,0h,372,relative_humidity_2m,8.085563931230864
Australia,melbourne,0h,372,dew_point_2m,1.6537835408541228
Australia,melbourne,0h,372,apparent_temperature,1.5578279612939443
Australia,melbourne,0h,372,precipitation,0.7193934123415575
Australia,melbourne,0h,372,rain,0.7587128319003986
Australia,melbourne,0h,372,showers,0.11868454619442391
Australia,melbourne,0h,372,snowfall,0
Australia,melbourne,0h,372,snow_depth,0
Australia,melbourne,0h,372,weather_code,15.62084353318258
Australia,melbourne,0h,372,pressure_msl,0.5183202812725911
Australia,melbourne,0h,372,surface_pressure,0.5172300085266022
Australia,melbourne,0h,372,cloud_cover,31.880320555315585
Australia,melbourne,0h,372,wind_speed_10m,3.4604602217388023
Australia,melbourne,0h,372,wind_gusts_10m,6.747544356186899
Australia,melbourne,1-6h,2086,temperature_2m,1.361056072962757
Australia,melbourne,1-6h,2086,relative_humidity_2m,7.460602820088865
Australia,melbourne,1-6h,2086,dew_point_2m,1.4863585519538827
Australia,melbourne,1-6h,2086,apparent_temperature,1.4645147495269466
Australia,melbourne,1-6h,2086,precipitation,0.545152085001424
Australia,melbourne,1-6h,2086,rain,0.5352305262251583
Australia,melbourne,1-6h,2086,showers,0.17846689174114866
Australia,melbourne,1-6h,2086,snowfall,0
Australia,melbourne,1-6h,2086,snow_depth,0
Australia,melbourne,1-6h,2086,weather_code,18.006230944547493
Australia,melbourne,1-6h,2086,pressure_msl,0.5847781495407024
Australia,melbourne,1-6h,2086,surface_pressure,0.5814073578995632
Australia,melbourne,1-6h,2086,cloud_cover,35.46215894671435
Australia,melbourne,1-6h,2086,wind_speed_10m,3.638877377904973
Australia,melbourne,1-6h,2086,wind_gusts_10m,7.187994011535858
Australia,melbourne,13-18h,948,temperature_2m,1.2362748591741888
Australia,melbourne,13-18h,948,relative_humidity_2m,7.499507719427674
Australia,melbourne,13-18h,948,dew_point_2m,1.3617127462778364
Australia,melbourne,13-18h,948,apparent_temperature,1.3501601717764737
Australia,melbourne,13-18h,948,precipitation,0.6029463523378082
Australia,melbourne,13-18h,948,rain,0.6070611227471703
Australia,melbourne,13-18h,948,showers,0.06828211520877167
Australia,melbourne,13-18h,948,snowfall,0
Australia,melbourne,13-18h,948,snow_depth,0
Australia,melbourne,13-18h,948,weather_code,15.838651116755878
Australia,melbourne,13-18h,948,pressure_msl,0.5824616754564408
Australia,melbourne,13-18h,948,surface_pressure,0.5803570848982234
Australia,melbourne,13-18h,948,cloud_cover,34.92620309233824
Australia,melbourne,13-18h,948,wind_speed_10m,3.6023462818248353
Australia,melbourne,13-18h,948,wind_gusts_10m,7.384685944431915
Australia,melbourne,19-24h,352,temperature_2m,1.2769592789122133
Australia,melbourne,19-24h,352,relative_humidity_2m,7.673004626611403
Australia,melbourne,19-24h,352,dew_point_2m,1.4221862171894497
Australia,melbourne,19-24h,352,apparent_temperature,1.5611403174952245
Australia,melbourne,19-24h,352,precipitation,0.3573100258115556
Australia,melbourne,19-24h,352,rain,0.3605551275463989
Australia,melbourne,19-24h,352,showers,0.061699418002264673
Australia,melbourne,19-24h,352,snowfall,0
Australia,melbourne,19-24h,352,snow_depth,0
Australia,melbourne,19-24h,352,weather_code,17.881395867823578
Australia,melbourne,19-24h,352,pressure_msl,0.7474958193863044
Australia,melbourne,19-24h,352,surface_pressure,0.744716236379512
Australia,melbourne,19-24h,352,cloud_cover,30.85551004277842
Australia,melbourne,19-24h,352,wind_speed_10m,4.308547266243524
Australia,melbourne,19-24h,352,wind_gusts_10m,8.533773145034328
Australia,melbourne,7-12h,1478,temperature_2m,1.2623731330031869
Australia,melbourne,7-12h,1478,relative_humidity_2m,7.794467348377666
Australia,melbourne,7-12h,1478,dew_point_2m,1.4956137945548602
Australia,melbourne,7-12h,1478,apparent_temperature,1.3501465865386928
Australia,melbourne,7-12h,1478,precipitation,0.5025172089904276
Australia,melbourne,7-12h,1478,rain,0.5097692438767824
Australia,melbourne,7-12h,1478,showers,0.04906293768066241
Australia,melbourne,7-12h,1478,snowfall,0
Australia,melbourne,7-12h,1478,snow_depth,0
Australia,melbourne,7-12h,1478,weather_code,16.720216183670814
Australia,melbourne,7-12h,1478,pressure_msl,0.5871077707764453
Australia,melbourne,7-12h,1478,surface_pressure,0.5815964217865465
Australia,melbourne,7-12h,1478,cloud_cover,35.72398321850379
Australia,melbourne,7-12h,1478,wind_speed_10m,3.5477717949533205
Australia,melbourne,7-12h,1478,wind_gusts_10m,7.467235604814398
Australia,perth,0h,372,temperature_2m,2.257460748774619
Australia,perth,0h,372,relative_humidity_2m,13.689529787631553
Australia,perth,0h,372,dew_point_2m,3.11836392173638
Australia,perth,0h,372,apparent_temperature,2.167601121898564
Australia,perth,0h,372,precipitation,0.08519427513705971
Australia,perth,0h,372,rain,0.09158109397792509
Australia,perth,0h,372,showers,0.025400025400038103
Australia,perth,0h,372,snowfall,0
Australia,perth,0h,372,snow_depth,0
Australia,perth,0h,372,weather_code,13.194369929991442
Australia,perth,0h,372,pressure_msl,0.4077871044805699
Australia,perth,0h,372,surface_pressure,0.40047015380177514
Australia,perth,0h,372,cloud_cover,29.61218871394189
Australia,perth,0h,372,wind_speed_10m,6.0958076550808205
Australia,perth,0h,372,wind_gusts_10m,7.186670008178448
Australia,perth,1-6h,2086,temperature_2m,2.3842383525084876
Australia,perth,1-6h,2086,relative_humidity_2m,13.892305960815742
Australia,perth,1-6h,2086,dew_point_2m,3.286459334428957
Australia,perth,1-6h,2086,apparent_temperature,2.1613864908432308
Australia,perth,1-6h,2086,precipitation,0.05684245101836872
Australia,perth,1-6h,2086,rain,0.046239196349016236
Australia,perth,1-6h,2086,showers,0.05434169793287829
Australia,perth,1-6h,2086,snowfall,0
Australia,perth,1-6h,2086,snow_depth,0
Australia,perth,1-6h,2086,weather_code,12.483392611121916
Australia,perth,1-6h,2086,pressure_msl,0.41976572016712194
Australia,perth,1-6h,2086,surface_pressure,0.41373819077787494
Australia,perth,1-6h,2086,cloud_cover,30.156558572358552
Australia,perth,1-6h,2086,wind_speed_10m,5.922515822866133
Australia,perth,1-6h,2086,wind_gusts_10m,7.206764160455754
Australia,perth,13-18h,948,temperature_2m,1.5279671280180727
Australia,perth,13-18h,948,relative_humidity_2m,9.097688304698698
Australia,perth,13-18h,948,dew_point_2m,2.7148482174666517
Australia,perth,13-18h,948,apparent_temperature,1.436379355883549
Australia,perth,13-18h,948,precipitation,0.06162360225133208
Australia,perth,13-18h,948,rain,0.03870258770881671
Australia,perth,13-18h,948,showers,0.07305855694315372
Australia,perth,13-18h,948,snowfall,0
Australia,perth,13-18h,948,snow_depth,0
Australia,perth,13-18h,948,weather_code,12.932884197691019
Australia,perth,13-18h,948,pressure_msl,0.53990544569893
Australia,perth,13-18h,948,surface_pressure,0.5288910458654247
Australia,perth,13-18h,948,cloud_cover,31.649184603650525
Australia,perth,13-18h,948,wind_speed_10m,6.270796623664225
Australia,perth,13-18h,948,wind_gusts_10m,7.731067797057559
Australia,perth,19-24h,352,temperature_2m,1.673574698878802
Australia,perth,19-24h,352,relative_humidity_2m,7.775617484980037
Australia,perth,19-24h,352,dew_point_2m,2.3507856520359702
Australia,perth,19-24h,352,apparent_temperature,1.6491733466415006
Australia,perth,19-24h,352,precipitation,0.07869677133263993
Australia,perth,19-24h,352,rain,0.05487589303477108
Australia,perth,19-24h,352,showers,0.113317735111981
Australia,perth,19-24h,352,snowfall,0
Australia,perth,19-24h,352,snow_depth,0
Australia,perth,19-24h,352,weather_code,10.356706215605598
Australia,perth,19-24h,352,pressure_msl,0.5440274892787229
Australia,perth,19-24h,352,surface_pressure,0.5431390245600083
Australia,perth,19-24h,352,cloud_cover,30.208179205458425
Australia,perth,19-24h,352,wind_speed_10m,5.651950588473457
Australia,perth,19-24h,352,wind_gusts_10m,6.797559722563545
Australia,perth,7-12h,1478,temperature_2m,1.945839738229784
Australia,perth,7-12h,1478,relative_humidity_2m,11.863682200103849
Australia,perth,7-12h,1478,dew_point_2m,3.0551205934176746
Australia,perth,7-12h,1478,apparent_temperature,1.6830766338301595
Australia,perth,7-12h,1478,precipitation,0.04429572169812544
Australia,perth,7-12h,1478,rain,0.03696906507697706
Australia,perth,7-12h,1478,showers,0.049215771370122376
Australia,perth,7-12h,1478,snowfall,0
Australia,perth,7-12h,1478,snow_depth,0
Australia,perth,7-12h,1478,weather_code,10.250449674944296
Australia,perth,7-12h,1478,pressure_msl,0.47597204862156983
Australia,perth,7-12h,1478,surface_pressure,0.4669742526507231
Australia,perth,7-12h,1478,cloud_cover,32.34752930646709
Australia,perth,7-12h,1478,wind_speed_10m,6.196582278566739
Australia,perth,7-12h,1478,wind_gusts_10m,6.742903852797024
Australia,sydney,0h,372,temperature_2m,2.0110715059764877
Australia,sydney,0h,372,relative_humidity_2m,11.108216468825209
Australia,sydney,0h,372,dew_point_2m,2.5854015307624496
Australia,sydney,0h,372,apparent_temperature,1.795439263951202
Australia,sydney,0h,372,precipitation,0.5980254247121526
Australia,sydney,0h,372,rain,0.6039297830010529
Australia,sydney,0h,372,showers,0.13198240351921797
Australia,sydney,0h,372,snowfall,0
Australia,sydney,0h,372,snow_depth,0
Australia,sydney,0h,372,weather_code,21.52318080182288
Australia,sydney,0h,372,pressure_msl,0.5770242536040501
Australia,sydney,0h,372,surface_pressure,0.5770242536040501
Australia,sydney,0h,372,cloud_cover,30.175294316655375
Australia,sydney,0h,372,wind_speed_10m,4.997289587947296
Australia,sydney,0h,372,wind_gusts_10m,10.557790274667846
Australia,sydney,1-6h,2066,temperature_2m,2.2106711188552137
Australia,sydney,1-6h,2066,relative_humidity_2m,11.805662578841556
Australia,sydney,1-6h,2066,dew_point_2m,2.658014966556715
Australia,sydney,1-6h,2066,apparent_temperature,2.118315464368508
Australia,sydney,1-6h,2066,precipitation,0.3903854178159948
Australia,sydney,1-6h,2066,rain,0.42533512782084393
Australia,sydney,1-6h,2066,showers,0.15204319964909754
Australia,sydney,1-6h,2066,snowfall,0
Australia,sydney,1-6h,2066,snow_depth,0
Australia,sydney,1-6h,2066,weather_code,20.75995661471199
Australia,sydney,1-6h,2066,pressure_msl,0.5761389662417143
Australia,sydney,1-6h,2066,surface_pressure,0.5761389662417143
Australia,sydney,1-6h,2066,cloud_cover,30.80065814411046
Australia,sydney,1-6h,2066,wind_speed_10m,5.386267541180016
Australia,sydney,1-6h,2066,wind_gusts_10m,11.219278802318057
Australia,sydney,13-18h,936,temperature_2m,1.1476006184588694
Australia,sydney,13-18h,936,relative_humidity_2m,9.520894700469904
Australia,sydney,13-18h,936,dew_point_2m,1.886869835939347
Australia,sydney,13-18h,936,apparent_temperature,1.2190265136680336
Australia,sydney,13-18h,936,precipitation,0.5798614629713862
Australia,sydney,13-18h,936,rain,0.6042053480101799
Australia,sydney,13-18h,936,showers,0.20010680908638526
Australia,sydney,13-18h,936,snowfall,0
Australia,sydney,13-18h,936,snow_depth,0
Australia,sydney,13-18h,936,weather_code,22.245377893100347
Australia,sydney,13-18h,936,pressure_msl,0.5846688009784707
Australia,sydney,13-18h,936,surface_pressure,0.5846688009784707
Australia,sydney,13-18h,936,cloud_cover,33.29186523158909
Australia,sydney,13-18h,936,wind_speed_10m,4.683424581645979
Australia,sydney,13-18h,936,wind_gusts_10m,10.104257797632918
Australia,sydney,19-24h,348,temperature_2m,1.0984314835882714
Australia,sydney,19-24h,348,relative_humidity_2m,10.156250552608297
Australia,sydney,19-24h,348,dew_point_2m,2.191781933947128
Australia,sydney,19-24h,348,apparent_temperature,1.2050182428151208
Australia,sydney,19-24h,348,precipitation,0.5526841504104696
Australia,sydney,19-24h,348,rain,0.5809227697102396
Australia,sydney,19-24h,348,showers,0.14582307024641866
Australia,sydney,19-24h,348,snowfall,0
Australia,sydney,19-24h,348,snow_depth,0
Australia,sydney,19-24h,348,weather_code,23.23184002193106
Australia,sydney,19-24h,348,pressure_msl,0.6899941695572397
Australia,sydney,19-24h,348,surface_pressure,0.6899941695572397
Australia,sydney,19-24h,348,cloud_cover,28.463830648252774
Australia,sydney,19-24h,348,wind_speed_10m,4.61402160834763
Australia,sydney,19-24h,348,wind_gusts_10m,9.498248477373659
Australia,sydney,7-12h,1478,temperature_2m,1.3887475495667327
Australia,sydney,7-12h,1478,relative_humidity_2m,9.760806439763734
Australia,sydney,7-12h,1478,dew_point_2m,2.025877914909083
Australia,sydney,7-12h,1478,apparent_temperature,1.4006136292945424
Australia,sydney,7-12h,1478,precipitation,0.438875423494831
Australia,sydney,7-12h,1478,rain,0.4792303256334744
Australia,sydney,7-12h,1478,showers,0.2269405864316901
Australia,sydney,7-12h,1478,snowfall,0
Australia,sydney,7-12h,1478,snow_depth,0
Australia,sydney,7-12h,1478,weather_code,21.634652452462376
Australia,sydney,7-12h,1478,pressure_msl,0.553314529790116
Australia,sydney,7-12h,1478,surface_pressure,0.553314529790116
Australia,sydney,7-12h,1478,cloud_cover,31.003557349691157
Australia,sydney,7-12h,1478,wind_speed_10m,5.4509611075424544
Australia,sydney,7-12h,1478,wind_gusts_10m,10.944633697200645
Austria,graz,0h,372,temperature_2m,1.8527805317750754
Austria,graz,0h,372,relative_humidity_2m,9.144597088662708
Austria,graz,0h,372,dew_point_2m,1.982137978986815
Austria,graz,0h,372,apparent_temperature,2.13805760506602
Austria,graz,0h,372,precipitation,0.20543685422841934
Austria,graz,0h,372,rain,0.20293544712278516
Austria,graz,0h,372,showers,0
Austria,graz,0h,372,snowfall,0.02352075267612865
Austria,graz,0h,372,snow_depth,0.005679618342470648
Austria,graz,0h,372,weather_code,28.371574446250598
Austria,graz,0h,372,pressure_msl,0.5084765354436525
Austria,graz,0h,372,surface_pressure,0.5456080754928486
Austria,graz,0h,372,cloud_cover,28.371953438836105
Austria,graz,0h,372,wind_speed_10m,2.7124266007610474
Austria,graz,0h,372,wind_gusts_10m,4.8165262099549295
Austria,graz,1-6h,2066,temperature_2m,1.9184839932943463
Austria,graz,1-6h,2066,relative_humidity_2m,10.000193608967985
Austria,graz,1-6h,2066,dew_point_2m,2.0601952933302736
Austria,graz,1-6h,2066,apparent_temperature,2.2041872499223456
Austria,graz,1-6h,2066,precipitation,0.19776094186124582
Austria,graz,1-6h,2066,rain,0.1932049957365004
Austria,graz,1-6h,2066,showers,0
Austria,graz,1-6h,2066,snowfall,0.022633918981920804
Austria,graz,1-6h,2066,snow_depth,0.005753907717145364
Austria,graz,1-6h,2066,weather_code,27.66197567698858
Austria,graz,1-6h,2066,pressure_msl,0.5350810344760433
Austria,graz,1-6h,2066,surface_pressure,0.5547122781405199
Austria,graz,1-6h,2066,cloud_cover,30.31708836691668
Austria,graz,1-6h,2066,wind_speed_10m,2.6466091842676276
Austria,graz,1-6h,2066,wind_gusts_10m,5.262208871487676
Austria,graz,13-18h,934,temperature_2m,2.0383213062035486
Austria,graz,13-18h,934,relative_humidity_2m,8.979634345364259
