date_and_time,city,previous_lo,previous_hi,previous_precip,today_lo,today_hi,today_outlook,tomorrow_lo,tomorrow_hi,tomorrow_outlook,email_period,source_file
5/14/2021 20:50,NASHVILLE,42,75,0,48,77,PTCLDY,58,80,TSTRMS,afternoon,8_two_hundred_million.csv
5/15/2021 8:50,NASHVILLE,46,75,0,59,77,PTCLDY,60,78,TSTRMS,morning,5_hundred_twenty_five_million.csv
5/15/2021 20:50,NASHVILLE,46,79,0,55,79,TSTRMS,58,81,TSTRMS,morning,5_hundred_twenty_five_million.csv
5/16/2021 8:50,NASHVILLE,59,79,0.01,59,79,SHWRS,62,81,MOCLDY,morning,5_hundred_twenty_five_million.csv
5/16/2021 20:50,NASHVILLE,59,80,0.02,59,81,MOCLDY,62,80,SHWRS,morning,5_hundred_twenty_five_million.csv
5/17/2021 8:50,NASHVILLE,57,80,0.01,62,81,MOCLDY,64,80,SHWRS,afternoon,4_hundred_million.csv
5/17/2021 20:50,NASHVILLE,57,80,0,63,82,MOCLDY,65,86,PTCLDY,afternoon,4_hundred_million.csv
5/18/2021 8:50,NASHVILLE,64,80,0,64,78,SHWRS,63,83,MOCLDY,afternoon,8_two_hundred_million.csv
5/18/2021 20:50,NASHVILLE,64,76,0,65,83,MOCLDY,64,85,PTCLDY,afternoon,8_two_hundred_million.csv
5/19/2021 8:50,NASHVILLE,67,76,0,64,82,MOCLDY,61,85,PTCLDY,afternoon,4_hundred_million.csv
5/19/2021 20:50,NASHVILLE,67,84,0,64,84,PTCLDY,61,86,SUNNY,afternoon,4_hundred_million.csv
5/20/2021 8:50,NASHVILLE,63,84,0,61,85,PTCLDY,62,86,SUNNY,morning,5_hundred_twenty_five_million.csv
5/20/2021 20:50,NASHVILLE,63,86,0,63,87,SUNNY,62,90,PTCLDY,morning,5_hundred_twenty_five_million.csv
5/21/2021 8:50,NASHVILLE,60,86,0,62,87,SUNNY,65,88,SUNNY,afternoon,6_hundred_fifty_million.csv
5/21/2021 20:50,NASHVILLE,60,86,0,63,88,PTCLDY,65,89,SUNNY,afternoon,6_hundred_fifty_million.csv
5/22/2021 8:50,NASHVILLE,61,86,0,65,88,PTCLDY,66,90,PTCLDY,afternoon,6_hundred_fifty_million.csv
5/22/2021 20:50,NASHVILLE,61,87,0,64,89,PTCLDY,65,91,PTCLDY,afternoon,6_hundred_fifty_million.csv
5/23/2021 8:50,NASHVILLE,61,87,0,65,88,PTCLDY,67,89,PTCLDY,afternoon,4_hundred_million.csv
5/23/2021 20:50,NASHVILLE,61,91,0,65,92,PTCLDY,67,92,PTCLDY,afternoon,4_hundred_million.csv
5/24/2021 8:50,NASHVILLE,62,91,0,67,92,PTCLDY,68,92,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
5/24/2021 20:50,NASHVILLE,62,91,0,66,92,TSTRMS,68,88,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
5/25/2021 8:50,NASHVILLE,65,91,0,67,91,TSTRMS,65,86,TSTRMS,afternoon,4_hundred_million.csv
5/25/2021 20:50,NASHVILLE,63,93,0,67,86,TSTRMS,67,88,TSTRMS,afternoon,4_hundred_million.csv
5/26/2021 8:50,NASHVILLE,66,93,0,65,85,TSTRMS,69,87,SHWRS,afternoon,7_hundred_seventy_five_million.csv
5/26/2021 20:50,NASHVILLE,66,81,0.26,65,88,TSTRMS,69,83,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
5/27/2021 8:50,NASHVILLE,64,81,0.26,68,88,PTCLDY,52,80,TSTRMS,afternoon,4_hundred_million.csv
5/27/2021 20:50,NASHVILLE,64,87,0,68,78,TSTRMS,52,64,MOCLDY,afternoon,4_hundred_million.csv
5/28/2021 8:50,NASHVILLE,70,87,0.15,54,79,TSTRMS,48,63,PTCLDY,morning,5_hundred_twenty_five_million.csv
5/28/2021 20:50,NASHVILLE,69,81,0.7,54,63,MOCLDY,48,75,SUNNY,morning,5_hundred_twenty_five_million.csv
5/29/2021 8:50,NASHVILLE,53,81,0.83,47,63,CLOUDY,50,73,SUNNY,afternoon,4_hundred_million.csv
5/29/2021 20:50,NASHVILLE,53,62,0.28,48,73,SUNNY,50,80,SUNNY,afternoon,4_hundred_million.csv
5/30/2021 8:50,NASHVILLE,52,62,0,51,73,SUNNY,59,81,SUNNY,morning,5_hundred_twenty_five_million.csv
5/30/2021 20:50,NASHVILLE,52,74,0,49,81,SUNNY,60,84,MOCLDY,morning,5_hundred_twenty_five_million.csv
5/31/2021 8:50,NASHVILLE,50,74,0,60,80,SUNNY,65,83,MOCLDY,afternoon,6_hundred_fifty_million.csv
5/31/2021 20:50,NASHVILLE,50,81,0,60,82,TSTRMS,64,80,TSTRMS,afternoon,6_hundred_fifty_million.csv
6/1/2021 8:50,NASHVILLE,62,81,0,62,82,MOCLDY,64,78,TSTRMS,afternoon,6_hundred_fifty_million.csv
6/1/2021 20:50,NASHVILLE,62,79,0,63,76,TSTRMS,64,79,TSTRMS,afternoon,6_hundred_fifty_million.csv
6/2/2021 8:50,NASHVILLE,65,79,0.02,63,75,TSTRMS,61,80,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
6/2/2021 20:50,NASHVILLE,65,74,1.19,64,79,TSTRMS,62,83,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
6/3/2021 8:50,NASHVILLE,66,74,0.55,61,80,TSTRMS,62,83,MOCLDY,morning,5_hundred_twenty_five_million.csv
6/3/2021 20:50,NASHVILLE,66,82,NA,62,84,PTCLDY,63,86,SUNNY,morning,5_hundred_twenty_five_million.csv
6/4/2021 8:50,NASHVILLE,61,83,0.07,63,85,SUNNY,67,89,SUNNY,afternoon,4_hundred_million.csv
6/4/2021 20:50,NASHVILLE,60,85,0,63,87,TSTRMS,67,81,TSTRMS,afternoon,4_hundred_million.csv
6/5/2021 8:50,NASHVILLE,64,85,0,69,88,TSTRMS,68,82,TSTRMS,afternoon,6_hundred_fifty_million.csv
6/5/2021 9:44,NASHVILLE,64,85,0,69,88,TSTRMS,68,82,TSTRMS,afternoon,6_hundred_fifty_million.csv
6/5/2021 20:50,NASHVILLE,64,90,0,70,82,TSTRMS,69,83,SHWRS,afternoon,6_hundred_fifty_million.csv
6/6/2021 8:50,NASHVILLE,71,90,0.02,70,82,SHWRS,70,84,TSTRMS,morning,3_seventy_five_million.csv
6/6/2021 20:50,NASHVILLE,71,80,NA,68,82,TSTRMS,69,83,SHWRS,morning,3_seventy_five_million.csv
6/7/2021 8:50,NASHVILLE,70,80,NA,70,85,TSTRMS,71,83,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
6/7/2021 20:50,NASHVILLE,70,84,NA,70,84,SHWRS,70,82,SHWRS,afternoon,7_hundred_seventy_five_million.csv
6/8/2021 8:50,NASHVILLE,72,85,0,69,84,TSTRMS,70,82,TSTRMS,afternoon,8_two_hundred_million.csv
6/8/2021 20:50,NASHVILLE,72,85,0,71,83,SHWRS,71,84,TSTRMS,afternoon,8_two_hundred_million.csv
6/9/2021 8:50,NASHVILLE,71,85,0.03,70,80,TSTRMS,70,83,TSTRMS,morning,5_hundred_twenty_five_million.csv
6/9/2021 20:50,NASHVILLE,71,81,0.34,71,83,SHWRS,71,86,SHWRS,morning,5_hundred_twenty_five_million.csv
6/10/2021 8:50,NASHVILLE,71,81,0.32,71,83,TSTRMS,71,86,TSTRMS,morning,5_hundred_twenty_five_million.csv
6/10/2021 20:50,NASHVILLE,71,86,0.16,71,87,TSTRMS,71,90,TSTRMS,morning,5_hundred_twenty_five_million.csv
6/11/2021 8:50,NASHVILLE,73,86,0.42,71,85,TSTRMS,71,91,TSTRMS,morning,3_seventy_five_million.csv
6/11/2021 20:50,NASHVILLE,73,88,0.27,71,91,TSTRMS,71,91,TSTRMS,morning,3_seventy_five_million.csv
6/12/2021 8:50,NASHVILLE,71,88,0,71,92,PTCLDY,68,91,TSTRMS,morning,3_seventy_five_million.csv
6/12/2021 20:50,NASHVILLE,71,95,0,72,91,TSTRMS,69,91,SUNNY,morning,3_seventy_five_million.csv
6/13/2021 8:50,NASHVILLE,72,95,0,69,93,TSTRMS,65,91,SUNNY,morning,5_hundred_twenty_five_million.csv
6/13/2021 20:50,NASHVILLE,72,96,0,70,91,SUNNY,66,86,SUNNY,morning,5_hundred_twenty_five_million.csv
6/14/2021 8:50,NASHVILLE,76,96,0,64,91,SUNNY,63,84,SUNNY,afternoon,6_hundred_fifty_million.csv
6/14/2021 20:50,NASHVILLE,76,95,0,64,85,SUNNY,62,84,SUNNY,afternoon,6_hundred_fifty_million.csv
6/15/2021 8:50,NASHVILLE,70,95,0,62,86,SUNNY,61,85,SUNNY,morning,3_seventy_five_million.csv
6/15/2021 20:50,NASHVILLE,70,86,0,63,86,SUNNY,61,87,SUNNY,morning,3_seventy_five_million.csv
6/16/2021 8:50,NASHVILLE,61,86,0,63,87,SUNNY,66,88,SUNNY,morning,3_seventy_five_million.csv
6/16/2021 20:50,NASHVILLE,61,89,0,64,89,SUNNY,68,92,SUNNY,morning,3_seventy_five_million.csv
6/17/2021 8:50,NASHVILLE,64,89,0,68,91,SUNNY,70,93,SUNNY,morning,5_hundred_twenty_five_million.csv
6/17/2021 20:50,NASHVILLE,64,92,0,70,94,SUNNY,71,92,PTCLDY,morning,5_hundred_twenty_five_million.csv
6/18/2021 8:50,NASHVILLE,70,92,0,71,94,SUNNY,71,92,MOCLDY,afternoon,7_hundred_seventy_five_million.csv
6/18/2021 20:50,NASHVILLE,70,92,0,71,91,MOCLDY,71,92,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
6/19/2021 8:50,NASHVILLE,69,92,0,70,89,MOCLDY,75,90,TSTRMS,morning,3_seventy_five_million.csv
6/19/2021 9:01,NASHVILLE,69,92,0,70,89,MOCLDY,75,90,TSTRMS,morning,3_seventy_five_million.csv
6/19/2021 20:50,NASHVILLE,69,87,0,69,93,PTCLDY,75,88,TSTRMS,morning,3_seventy_five_million.csv
6/20/2021 8:50,NASHVILLE,67,87,0,75,91,MOCLDY,63,88,TSTRMS,afternoon,4_hundred_million.csv
6/20/2021 20:50,NASHVILLE,67,93,0,75,89,TSTRMS,62,77,TSTRMS,afternoon,4_hundred_million.csv
6/21/2021 8:50,NASHVILLE,77,93,0,61,86,TSTRMS,57,77,MOCLDY,morning,5_hundred_twenty_five_million.csv
6/21/2021 20:50,NASHVILLE,77,89,0.06,61,78,PTCLDY,57,83,SUNNY,morning,5_hundred_twenty_five_million.csv
6/22/2021 8:50,NASHVILLE,63,89,0.07,56,78,PTCLDY,64,82,SUNNY,morning,3_seventy_five_million.csv
6/22/2021 20:50,NASHVILLE,63,81,0.01,56,84,SUNNY,63,89,SUNNY,morning,3_seventy_five_million.csv
6/23/2021 8:50,NASHVILLE,56,81,0,64,84,SUNNY,70,90,SUNNY,afternoon,6_hundred_fifty_million.csv
6/23/2021 20:50,NASHVILLE,56,84,0,63,90,PTCLDY,70,87,MOCLDY,afternoon,6_hundred_fifty_million.csv
6/24/2021 8:50,NASHVILLE,62,84,0,69,89,SUNNY,70,89,MOCLDY,morning,3_seventy_five_million.csv
6/24/2021 20:50,NASHVILLE,62,92,0,71,90,PTCLDY,72,91,PTCLDY,morning,3_seventy_five_million.csv
6/25/2021 8:50,NASHVILLE,74,92,0,71,89,PTCLDY,72,91,SUNNY,afternoon,4_hundred_million.csv
6/25/2021 20:50,NASHVILLE,74,87,0,73,90,PTCLDY,72,90,TSTRMS,afternoon,4_hundred_million.csv
6/26/2021 8:50,NASHVILLE,71,87,0,72,91,PTCLDY,73,91,TSTRMS,afternoon,8_two_hundred_million.csv
6/26/2021 20:50,NASHVILLE,71,91,0,72,92,TSTRMS,74,92,TSTRMS,afternoon,8_two_hundred_million.csv
6/27/2021 8:50,NASHVILLE,70,91,0,73,92,TSTRMS,73,92,TSTRMS,afternoon,8_two_hundred_million.csv
6/27/2021 20:50,NASHVILLE,70,94,0,74,92,TSTRMS,73,92,TSTRMS,afternoon,8_two_hundred_million.csv
6/28/2021 8:50,NASHVILLE,73,94,0,72,92,TSTRMS,72,93,TSTRMS,morning,5_hundred_twenty_five_million.csv
6/28/2021 20:50,NASHVILLE,73,93,0.09,72,92,TSTRMS,72,89,SHWRS,morning,5_hundred_twenty_five_million.csv
6/29/2021 8:50,NASHVILLE,74,93,0.09,72,92,TSTRMS,72,89,TSTRMS,morning,3_seventy_five_million.csv
6/29/2021 20:50,NASHVILLE,74,96,0,73,89,SHWRS,73,86,SHWRS,morning,3_seventy_five_million.csv
6/30/2021 8:50,NASHVILLE,70,96,0,73,89,TSTRMS,69,85,TSTRMS,afternoon,4_hundred_million.csv
6/30/2021 20:50,NASHVILLE,70,93,0,73,85,SHWRS,69,84,TSTRMS,afternoon,4_hundred_million.csv
7/1/2021 8:50,NASHVILLE,73,93,0,70,83,TSTRMS,61,85,MOCLDY,morning,3_seventy_five_million.csv
7/1/2021 20:50,NASHVILLE,73,84,0.34,69,85,TSTRMS,61,83,SUNNY,morning,3_seventy_five_million.csv
7/2/2021 8:50,NASHVILLE,72,84,0.35,60,84,MOCLDY,63,83,SUNNY,afternoon,8_two_hundred_million.csv
7/2/2021 20:50,NASHVILLE,72,86,0.01,60,83,SUNNY,61,90,SUNNY,afternoon,8_two_hundred_million.csv
7/3/2021 8:50,NASHVILLE,61,86,0,62,83,SUNNY,68,89,SUNNY,afternoon,7_hundred_seventy_five_million.csv
7/3/2021 20:50,NASHVILLE,61,86,0,62,90,SUNNY,66,94,SUNNY,afternoon,7_hundred_seventy_five_million.csv
7/4/2021 8:50,NASHVILLE,61,86,0,69,90,SUNNY,71,94,SUNNY,afternoon,7_hundred_seventy_five_million.csv
7/4/2021 20:50,NASHVILLE,61,90,0,68,93,SUNNY,71,94,SUNNY,afternoon,7_hundred_seventy_five_million.csv
7/5/2021 8:50,NASHVILLE,68,90,0,72,93,PTCLDY,72,94,TSTRMS,morning,3_seventy_five_million.csv
7/5/2021 20:50,NASHVILLE,68,94,0,71,94,TSTRMS,71,89,TSTRMS,morning,3_seventy_five_million.csv
7/6/2021 8:50,NASHVILLE,71,94,0,71,95,TSTRMS,71,89,SHWRS,afternoon,6_hundred_fifty_million.csv
7/6/2021 20:50,NASHVILLE,71,95,0,72,87,TSTRMS,71,89,TSTRMS,afternoon,6_hundred_fifty_million.csv
7/7/2021 8:50,NASHVILLE,74,95,0,71,87,TSTRMS,72,89,TSTRMS,afternoon,4_hundred_million.csv
7/7/2021 20:50,NASHVILLE,74,83,NA,71,90,TSTRMS,73,90,TSTRMS,afternoon,4_hundred_million.csv
7/8/2021 8:50,NASHVILLE,72,83,0.6,72,89,TSTRMS,72,89,SHWRS,afternoon,7_hundred_seventy_five_million.csv
7/8/2021 9:22,NASHVILLE,72,83,0.6,72,89,TSTRMS,72,89,SHWRS,afternoon,7_hundred_seventy_five_million.csv
7/8/2021 20:50,NASHVILLE,72,91,0,73,90,TSTRMS,72,89,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
7/9/2021 8:50,NASHVILLE,73,91,0,73,91,TSTRMS,73,87,TSTRMS,morning,3_seventy_five_million.csv
7/9/2021 20:50,NASHVILLE,73,93,0,72,89,TSTRMS,74,88,TSTRMS,morning,3_seventy_five_million.csv
7/10/2021 8:50,NASHVILLE,73,93,0,73,89,TSTRMS,71,85,TSTRMS,morning,3_seventy_five_million.csv
7/10/2021 20:50,NASHVILLE,73,91,0,72,86,TSTRMS,71,84,TSTRMS,morning,3_seventy_five_million.csv
7/11/2021 8:50,NASHVILLE,75,91,0.27,72,84,TSTRMS,71,85,TSTRMS,morning,3_seventy_five_million.csv
7/11/2021 20:50,NASHVILLE,72,83,0.56,70,84,TSTRMS,71,84,TSTRMS,morning,3_seventy_five_million.csv
7/12/2021 8:50,NASHVILLE,73,83,0.29,71,82,TSTRMS,70,84,TSTRMS,morning,3_seventy_five_million.csv
7/12/2021 20:50,NASHVILLE,73,87,0,70,84,TSTRMS,69,89,TSTRMS,morning,3_seventy_five_million.csv
7/13/2021 8:50,NASHVILLE,73,87,0,72,87,TSTRMS,72,90,TSTRMS,morning,5_hundred_twenty_five_million.csv
7/13/2021 20:50,NASHVILLE,73,83,NA,70,88,PTCLDY,71,91,TSTRMS,morning,5_hundred_twenty_five_million.csv
7/14/2021 8:50,NASHVILLE,70,84,0.02,72,91,TSTRMS,73,93,TSTRMS,afternoon,8_two_hundred_million.csv
7/14/2021 20:50,NASHVILLE,70,92,0,71,93,TSTRMS,73,92,TSTRMS,afternoon,8_two_hundred_million.csv
7/15/2021 8:50,NASHVILLE,72,92,0,73,93,TSTRMS,74,93,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
7/15/2021 20:50,NASHVILLE,71,94,0,73,93,TSTRMS,74,86,SHWRS,afternoon,4_hundred_million.csv
7/16/2021 8:50,NASHVILLE,73,94,0,72,90,TSTRMS,71,84,TSTRMS,afternoon,4_hundred_million.csv
7/16/2021 20:50,NASHVILLE,73,93,0.01,72,84,SHWRS,71,85,SHWRS,afternoon,4_hundred_million.csv
7/17/2021 8:50,NASHVILLE,75,93,0.01,71,84,TSTRMS,69,85,SHWRS,afternoon,7_hundred_seventy_five_million.csv
7/17/2021 20:50,NASHVILLE,75,89,0,71,86,SHWRS,70,86,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
7/18/2021 8:50,NASHVILLE,73,89,0,70,84,SHWRS,68,84,SHWRS,morning,3_seventy_five_million.csv
7/18/2021 20:50,NASHVILLE,73,88,2.5,70,83,SHWRS,68,87,TSTRMS,morning,3_seventy_five_million.csv
7/19/2021 8:50,NASHVILLE,72,88,2.5,69,85,TSTRMS,68,87,TSTRMS,morning,3_seventy_five_million.csv
7/19/2021 20:50,NASHVILLE,72,86,0,69,87,SHWRS,67,91,TSTRMS,morning,3_seventy_five_million.csv
7/20/2021 8:50,NASHVILLE,72,86,0,69,86,TSTRMS,71,90,TSTRMS,afternoon,6_hundred_fifty_million.csv
7/20/2021 20:50,NASHVILLE,72,90,0,69,91,SUNNY,70,92,TSTRMS,afternoon,6_hundred_fifty_million.csv
7/21/2021 8:50,NASHVILLE,71,90,0,70,92,SUNNY,71,92,SUNNY,afternoon,4_hundred_million.csv
7/21/2021 20:50,NASHVILLE,71,91,0,71,91,SUNNY,71,91,TSTRMS,afternoon,4_hundred_million.csv
7/22/2021 8:50,NASHVILLE,69,91,0,70,91,SUNNY,72,91,PTCLDY,afternoon,4_hundred_million.csv
7/22/2021 20:50,NASHVILLE,69,91,0,68,92,SUNNY,70,93,TSTRMS,afternoon,4_hundred_million.csv
7/23/2021 8:50,NASHVILLE,70,91,0,69,92,SUNNY,75,93,TSTRMS,morning,5_hundred_twenty_five_million.csv
7/23/2021 20:50,NASHVILLE,70,91,0,70,93,PTCLDY,74,93,TSTRMS,morning,5_hundred_twenty_five_million.csv
7/24/2021 8:50,NASHVILLE,69,91,0,76,93,PTCLDY,76,92,TSTRMS,afternoon,4_hundred_million.csv
7/24/2021 20:50,NASHVILLE,69,94,0,74,93,TSTRMS,74,92,TSTRMS,afternoon,4_hundred_million.csv
7/25/2021 8:50,NASHVILLE,75,94,0,75,93,TSTRMS,75,90,SHWRS,morning,5_hundred_twenty_five_million.csv
7/25/2021 20:50,NASHVILLE,75,97,1.41,75,91,TSTRMS,73,93,TSTRMS,morning,5_hundred_twenty_five_million.csv
7/26/2021 8:50,NASHVILLE,75,97,1.41,73,91,TSTRMS,73,93,TSTRMS,morning,3_seventy_five_million.csv
7/26/2021 20:50,NASHVILLE,75,93,0.16,74,94,PTCLDY,73,97,SUNNY,morning,3_seventy_five_million.csv
7/27/2021 8:50,NASHVILLE,75,93,0.16,72,93,TSTRMS,73,96,SUNNY,morning,3_seventy_five_million.csv
7/27/2021 20:50,NASHVILLE,75,95,0,72,97,SUNNY,73,99,SUNNY,morning,3_seventy_five_million.csv
7/28/2021 8:50,NASHVILLE,74,95,0,73,98,SUNNY,77,99,SUNNY,afternoon,7_hundred_seventy_five_million.csv
7/28/2021 20:50,NASHVILLE,74,96,0,72,97,SUNNY,77,94,TSTRMS,afternoon,7_hundred_seventy_five_million.csv
7/29/2021 8:50,NASHVILLE,73,96,0,76,99,SUNNY,68,94,TSTRMS,afternoon,6_hundred_fifty_million.csv
7/29/2021 20:50,NASHVILLE,73,95,NA,76,94,TSTRMS,69,93,PTCLDY,afternoon,6_hundred_fifty_million.csv
7/30/2021 8:50,NASHVILLE,82,95,0,71,93,TSTRMS,72,93,TSTRMS,afternoon,4_hundred_million.csv
7/30/2021 20:50,NASHVILLE,80,94,0,72,93,MOCLDY,72,87,SHWRS,afternoon,4_hundred_million.csv
7/31/2021 8:50,NASHVILLE,74,94,0,72,93,PTCLDY,67,86,TSTRMS,afternoon,4_hundred_million.csv
7/31/2021 20:50,NASHVILLE,74,92,NA,72,87,TSTRMS,66,86,PTCLDY,afternoon,4_hundred_million.csv
8/1/2021 8:50,NASHVILLE,73,93,3.31,66,86,SHWRS,64,86,PTCLDY,morning,5_hundred_twenty_five_million.csv
8/1/2021 20:50,NASHVILLE,73,84,3.4,66,85,PTCLDY,64,86,PTCLDY,morning,5_hundred_twenty_five_million.csv
8/2/2021 8:50,NASHVILLE,68,84,0.09,64,86,PTCLDY,65,87,PTCLDY,afternoon,4_hundred_million.csv
8/2/2021 20:50,NASHVILLE,68,86,0,64,86,SUNNY,65,86,PTCLDY,afternoon,4_hundred_million.csv
8/3/2021 8:50,NASHVILLE,63,86,0,65,87,SUNNY,65,87,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/3/2021 20:50,NASHVILLE,63,87,0,64,85,PTCLDY,65,88,SUNNY,afternoon,6_hundred_fifty_million.csv
8/4/2021 8:50,NASHVILLE,62,87,0,64,87,PTCLDY,68,89,SUNNY,morning,3_seventy_five_million.csv
8/4/2021 20:50,NASHVILLE,NA,NA,NA,63,89,SUNNY,68,90,TSTRMS,morning,3_seventy_five_million.csv
8/5/2021 8:50,NASHVILLE,NA,NA,NA,68,88,SUNNY,70,88,MOCLDY,morning,5_hundred_twenty_five_million.csv
8/5/2021 20:50,NASHVILLE,NA,NA,NA,69,88,TSTRMS,70,90,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/6/2021 8:50,NASHVILLE,NA,NA,NA,69,86,TSTRMS,71,89,TSTRMS,afternoon,8_two_hundred_million.csv
8/6/2021 20:50,NASHVILLE,NA,NA,NA,70,90,TSTRMS,71,93,SUNNY,afternoon,8_two_hundred_million.csv
8/7/2021 8:50,NASHVILLE,NA,NA,NA,70,89,SHWRS,73,91,PTCLDY,morning,3_seventy_five_million.csv
8/7/2021 20:50,NASHVILLE,NA,NA,NA,70,91,PTCLDY,73,91,TSTRMS,morning,3_seventy_five_million.csv
8/8/2021 8:50,NASHVILLE,NA,NA,NA,73,90,PTCLDY,73,90,TSTRMS,morning,3_seventy_five_million.csv
8/8/2021 20:50,NASHVILLE,NA,NA,NA,74,92,TSTRMS,75,92,TSTRMS,morning,3_seventy_five_million.csv
8/9/2021 8:50,NASHVILLE,NA,NA,NA,75,90,TSTRMS,75,91,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/9/2021 20:50,NASHVILLE,NA,NA,NA,76,92,TSTRMS,76,95,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/10/2021 8:50,NASHVILLE,NA,NA,NA,76,95,TSTRMS,76,96,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/10/2021 8:54,NASHVILLE,NA,NA,NA,76,95,TSTRMS,76,96,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/10/2021 20:50,NASHVILLE,76,96,0,77,96,TSTRMS,77,97,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/11/2021 8:50,NASHVILLE,76,96,0,77,97,TSTRMS,77,98,TSTRMS,afternoon,4_hundred_million.csv
8/11/2021 20:50,NASHVILLE,76,97,0,77,97,TSTRMS,76,94,TSTRMS,afternoon,4_hundred_million.csv
8/12/2021 8:50,NASHVILLE,73,97,0,76,96,TSTRMS,73,94,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/12/2021 9:05,NASHVILLE,73,97,0,76,96,TSTRMS,73,94,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/12/2021 20:50,NASHVILLE,73,95,0,76,93,TSTRMS,73,89,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/13/2021 8:50,NASHVILLE,73,95,0,73,93,TSTRMS,71,89,TSTRMS,afternoon,4_hundred_million.csv
8/13/2021 20:50,NASHVILLE,73,92,0.22,73,87,TSTRMS,71,87,TSTRMS,afternoon,4_hundred_million.csv
8/14/2021 8:50,NASHVILLE,73,92,0.22,71,87,TSTRMS,71,86,SHWRS,afternoon,6_hundred_fifty_million.csv
8/14/2021 20:50,NASHVILLE,73,91,0,71,88,TSTRMS,71,84,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/15/2021 8:50,NASHVILLE,72,91,0,72,87,SHWRS,71,84,SHWRS,morning,5_hundred_twenty_five_million.csv
8/15/2021 20:50,NASHVILLE,72,84,0.37,70,84,TSTRMS,69,85,TSTRMS,morning,5_hundred_twenty_five_million.csv
8/16/2021 8:50,NASHVILLE,71,84,0.37,71,85,TSTRMS,71,86,TSTRMS,morning,5_hundred_twenty_five_million.csv
8/16/2021 20:50,NASHVILLE,71,84,0.01,71,87,SHWRS,70,89,TSTRMS,morning,5_hundred_twenty_five_million.csv
8/17/2021 8:50,NASHVILLE,72,84,0.01,71,88,TSTRMS,73,90,TSTRMS,afternoon,4_hundred_million.csv
8/17/2021 20:50,NASHVILLE,72,89,0,70,90,TSTRMS,72,84,TSTRMS,afternoon,4_hundred_million.csv
8/18/2021 8:50,NASHVILLE,70,89,0,72,90,TSTRMS,71,84,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/18/2021 20:50,NASHVILLE,70,87,NA,72,85,TSTRMS,72,88,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/18/2021 21:05,NASHVILLE,70,87,NA,72,85,TSTRMS,72,88,TSTRMS,afternoon,6_hundred_fifty_million.csv
8/19/2021 8:50,NASHVILLE,72,89,0.63,72,86,TSTRMS,72,88,TSTRMS,afternoon,4_hundred_million.csv
8/19/2021 20:50,NASHVILLE,72,86,0.26,71,88,TSTRMS,73,88,TSTRMS,afternoon,4_hundred_million.csv
8/20/2021 8:50,NASHVILLE,74,86,0.03,72,88,TSTRMS,73,88,TSTRMS,morning,3_seventy_five_million.csv
8/20/2021 20:50,NASHVILLE,74,87,0.05,73,87,TSTRMS,73,90,TSTRMS,morning,3_seventy_five_million.csv
8/21/2021 8:50,NASHVILLE,75,87,0.03,73,87,TSTRMS,72,89,SHWRS,afternoon,6_hundred_fifty_million.csv
8/21/2021 20:50,NASHVILLE,75,85,0.47,73,90,TSTRMS,73,94,PTCLDY,afternoon,6_hundred_fifty_million.csv
8/22/2021 8:50,NASHVILLE,75,85,1.99,72,89,TSTRMS,73,92,PTCLDY,afternoon,7_hundred_seventy_five_million.csv
8/22/2021 20:50,NASHVILLE,75,91,1.89,72,92,PTCLDY,72,94,SUNNY,afternoon,7_hundred_seventy_five_million.csv
8/23/2021 8:50,NASHVILLE,72,91,0,73,93,PTCLDY,73,94,SUNNY,morning,5_hundred_twenty_five_million.csv
8/23/2021 20:50,NASHVILLE,72,95,0,72,94,SUNNY,73,94,TSTRMS,morning,5_hundred_twenty_five_million.csv
8/24/2021 8:50,NASHVILLE,72,95,0,74,95,SUNNY,73,95,PTCLDY,morning,3_seventy_five_million.csv
8/24/2021 20:50,NASHVILLE,72,96,NA,74,95,TSTRMS,74,92,TSTRMS,morning,3_seventy_five_million.csv
8/25/2021 8:50,NASHVILLE,74,96,0,75,95,PTCLDY,73,93,TSTRMS,afternoon,4_hundred_million.csv
